POSTE,NOM,LON,LAT,ALT,DateTime,GLO,QGLO
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-08,10,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-09,77,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-10,129,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-11,185,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-12,230,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-13,263,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-14,250,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-15,213,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-16,158,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-17,88,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-18,21,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-18-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-08,23,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-09,61,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-10,135,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-11,186,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-12,205,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-13,265,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-14,250,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-15,199,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-16,160,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-17,92,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-18,20,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-19-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-08,15,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-09,60,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-10,160,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-11,211,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-12,239,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-13,253,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-14,172,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-15,95,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-16,89,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-17,38,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-18,23,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-20-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-08,36,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-09,98,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-10,181,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-11,208,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-12,251,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-13,244,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-14,196,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-15,199,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-16,154,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-17,85,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-18,10,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-21-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-08,14,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-09,37,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-10,71,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-11,122,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-12,166,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-13,152,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-14,146,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-15,189,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-16,108,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-17,21,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-18,2,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-22-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-08,32,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-09,89,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-10,155,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-11,188,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-12,151,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-13,260,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-14,257,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-15,219,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-16,158,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-17,88,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-18,19,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-23-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-08,26,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-09,101,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-10,170,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-11,223,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-12,264,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-13,242,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-14,226,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-15,216,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-16,153,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-17,47,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-18,16,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-24-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-08,27,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-09,101,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-10,168,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-11,220,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-12,252,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-13,265,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-14,251,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-15,218,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-16,121,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-17,31,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-18,24,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-25-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-08,24,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-09,112,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-10,189,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-11,226,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-12,255,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-13,262,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-14,251,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-15,242,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-16,139,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-17,78,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-18,13,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-26-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-08,10,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-09,63,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-10,143,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-11,200,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-12,225,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-13,261,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-14,192,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-15,102,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-16,60,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-17,38,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-18,6,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-27-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-08,14,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-09,96,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-10,152,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-11,220,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-12,235,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-13,268,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-14,253,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-15,220,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-16,163,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-17,87,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-18,9,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-28-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-08,22,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-09,101,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-10,160,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-11,206,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-12,255,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-13,262,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-14,225,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-15,216,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-16,111,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-17,64,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-18,4,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-29-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-08,3,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-09,18,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-10,37,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-11,75,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-12,94,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-13,96,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-14,86,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-15,78,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-16,41,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-17,56,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-18,13,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-30-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-07,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-08,21,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-09,109,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-10,177,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-11,231,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-12,219,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-13,179,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-14,239,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-15,184,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-16,109,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-17,50,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-18,14,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-07-31-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-08-01-07,0,t
